timestamp_ns,timestamp_iso,valor
1787140805156250000,2026-08-19T07:00:05.156250,0.272118
1787140805187500000,2026-08-19T07:00:05.187500,-0.163271
1787140805218750000,2026-08-19T07:00:05.218750,-0.253977
1787140805250000000,2026-08-19T07:00:05.250000,-0.181412
1787140805281250000,2026-08-19T07:00:05.281250,-0.181412
1787140805312500000,2026-08-19T07:00:05.312500,-0.453530
1787140805343750000,2026-08-19T07:00:05.343750,-0.199553
1787140805375000000,2026-08-19T07:00:05.375000,0.090706
1787140805406250000,2026-08-19T07:00:05.406250,-0.108847
1787140805437500000,2026-08-19T07:00:05.437500,-0.090706
1787140805468750000,2026-08-19T07:00:05.468750,0.253977
1787140805500000000,2026-08-19T07:00:05.500000,0.489812
1787140805531250000,2026-08-19T07:00:05.531250,0.253977
1787140805562500000,2026-08-19T07:00:05.562500,0.272118
1787140805593750000,2026-08-19T07:00:05.593750,0.290259
1787140805625000000,2026-08-19T07:00:05.625000,0.145129
1787140805656250000,2026-08-19T07:00:05.656250,-0.145129
1787140805687500000,2026-08-19T07:00:05.687500,-0.199553
1787140805718750000,2026-08-19T07:00:05.718750,-0.145129
1787140805750000000,2026-08-19T07:00:05.750000,-0.217694
1787140805781250000,2026-08-19T07:00:05.781250,-0.344682
1787140805812500000,2026-08-19T07:00:05.812500,-0.272118
1787140805843750000,2026-08-19T07:00:05.843750,-0.235835
1787140805875000000,2026-08-19T07:00:05.875000,-0.163271
1787140805906250000,2026-08-19T07:00:05.906250,0.090706
1787140805937500000,2026-08-19T07:00:05.937500,0.399106
1787140805968750000,2026-08-19T07:00:05.968750,0.870777
1787140806000000000,2026-08-19T07:00:06,1.052189
1787140806031250000,2026-08-19T07:00:06.031250,0.816353
1787140806062500000,2026-08-19T07:00:06.062500,0.507953
1787140806093750000,2026-08-19T07:00:06.093750,0.435388
1787140806125000000,2026-08-19T07:00:06.125000,-0.090706
1787140806156250000,2026-08-19T07:00:06.156250,-0.163271
1787140806187500000,2026-08-19T07:00:06.187500,-0.108847
1787184000093750000,2026-08-19T19:00:00.093750,0.272118
1787184000125000000,2026-08-19T19:00:00.125000,0.326541
1787184000156250000,2026-08-19T19:00:00.156250,0.018141
1787184000187500000,2026-08-19T19:00:00.187500,-0.072565
1787184000218750000,2026-08-19T19:00:00.218750,-0.217694
1787184000250000000,2026-08-19T19:00:00.250000,-0.290259
1787184000281250000,2026-08-19T19:00:00.281250,-0.489812
1787184000312500000,2026-08-19T19:00:00.312500,-0.435388
1787184000343750000,2026-08-19T19:00:00.343750,-0.126988
1787184000375000000,2026-08-19T19:00:00.375000,0.090706
1787184000406250000,2026-08-19T19:00:00.406250,0.272118
1787184000437500000,2026-08-19T19:00:00.437500,0.435388
1787184000468750000,2026-08-19T19:00:00.468750,0.616800
1787184000500000000,2026-08-19T19:00:00.500000,0.544236
1787184000531250000,2026-08-19T19:00:00.531250,0.272118
1787184000562500000,2026-08-19T19:00:00.562500,0.108847
1787184000593750000,2026-08-19T19:00:00.593750,-0.163271
1787184000625000000,2026-08-19T19:00:00.625000,-0.616800
1787184000656250000,2026-08-19T19:00:00.656250,-0.852636
1787184000687500000,2026-08-19T19:00:00.687500,-0.852636
1787184000718750000,2026-08-19T19:00:00.718750,-0.816353
1787184000750000000,2026-08-19T19:00:00.750000,-0.725647
1787184000781250000,2026-08-19T19:00:00.781250,-0.507953
1787184000812500000,2026-08-19T19:00:00.812500,-0.308400
1787184000843750000,2026-08-19T19:00:00.843750,-0.290259
1787184000875000000,2026-08-19T19:00:00.875000,-0.290259
1787184000906250000,2026-08-19T19:00:00.906250,-0.181412
1787184000937500000,2026-08-19T19:00:00.937500,-0.380965
1787184000968750000,2026-08-19T19:00:00.968750,-0.344682
1787184001000000000,2026-08-19T19:00:01,-0.399106
1787184001031250000,2026-08-19T19:00:01.031250,-0.199553
1787184001062500000,2026-08-19T19:00:01.062500,-0.489812
1787184001093750000,2026-08-19T19:00:01.093750,0.036282
1787184001125000000,2026-08-19T19:00:01.125000,0.181412
1787184001156250000,2026-08-19T19:00:01.156250,0.380965
1787184001187500000,2026-08-19T19:00:01.187500,0.272118
1787184001218750000,2026-08-19T19:00:01.218750,0.417247
1787184001250000000,2026-08-19T19:00:01.250000,0.217694
1787184001281250000,2026-08-19T19:00:01.281250,0.199553
1787184001312500000,2026-08-19T19:00:01.312500,-0.217694
1787184001343750000,2026-08-19T19:00:01.343750,-0.145129
1787184001375000000,2026-08-19T19:00:01.375000,-0.163271
1787184001406250000,2026-08-19T19:00:01.406250,0.163271
1787184001437500000,2026-08-19T19:00:01.437500,-0.054424
1787184001468750000,2026-08-19T19:00:01.468750,0.126988
1787184001500000000,2026-08-19T19:00:01.500000,0.054424
1787184001531250000,2026-08-19T19:00:01.531250,0.145129
1787184001562500000,2026-08-19T19:00:01.562500,-0.272118
1787184001593750000,2026-08-19T19:00:01.593750,-0.181412
1787184001625000000,2026-08-19T19:00:01.625000,-0.018141
